date,account,sentiment,daily_pnl,win_rate,avg_size,avg_leverage,n_trades,long_count,short_count,long_short_ratio
2023-09-23,0x0066,Fear,466.22,1.0,200.35,13.8,1,0,1,0.0
2023-09-23,0x0067,Fear,-3024.87,0.3333333333333333,917.6,13.666666666666666,3,1,2,0.5
2023-09-23,0x0068,Fear,6522.09,0.75,1120.3825,13.8,4,3,1,3.0
2023-09-23,0x0069,Fear,4263.44,1.0,783.9,1.9,1,1,0,1000000.0
2023-09-23,0x006c,Fear,-885.01,0.0,182.86,3.9,1,0,1,0.0
2023-09-23,0x006e,Fear,-35.95,0.0,39.48,6.4,1,0,1,0.0
2023-09-23,0x0071,Fear,-2176.22,0.6666666666666666,1176.7033333333336,8.933333333333334,3,1,2,0.5
2023-09-23,0x0072,Fear,-170.05,0.0,203.88,10.4,1,1,0,1000000.0
2023-09-23,0x0073,Fear,3379.83,1.0,909.71,11.6,1,0,1,0.0
2023-09-23,0x0074,Fear,-7336.63,0.4,2146.516,11.620000000000001,5,1,4,0.25
2023-09-23,0x0077,Fear,-6334.0,0.0,721.6199999999999,11.6,3,0,3,0.0
2023-09-24,0x0000,Greed,2214.59,1.0,278.69,2.45,2,1,1,1.0
2023-09-24,0x0001,Greed,12934.67,1.0,1336.06,4.0,1,1,0,1000000.0
2023-09-24,0x0004,Greed,2904.4,1.0,10398.19,6.3,1,1,0,1000000.0
2023-09-24,0x0005,Greed,3834.2599999999998,1.0,977.985,8.75,2,1,1,1.0
2023-09-24,0x0006,Greed,-3855.11,0.5,885.69,10.15,2,2,0,2000000.0
2023-09-24,0x0007,Greed,-8950.44,0.0,6956.66,9.6,1,1,0,1000000.0
2023-09-24,0x000b,Greed,-12476.86,0.0,5848.17,17.5,1,0,1,0.0
2023-09-24,0x000c,Greed,6552.27,0.5,3406.7650000000003,16.35,2,1,1,1.0
2023-09-24,0x000d,Greed,-9544.87,0.5,4835.3949999999995,17.9,2,1,1,1.0
2023-09-24,0x000e,Greed,-2739.53,0.0,2031.87,19.9,1,1,0,1000000.0
2023-09-24,0x0010,Greed,3346.27,1.0,2551.96,3.6,1,1,0,1000000.0
2023-09-24,0x0011,Greed,-938.65,0.0,1771.69,5.4,1,1,0,1000000.0
2023-09-24,0x0014,Greed,589.19,1.0,444.93,9.7,1,1,0,1000000.0
2023-09-24,0x0016,Greed,10399.9,1.0,624.22,9.4,1,0,1,0.0
2023-09-24,0x0017,Greed,5586.74,1.0,1529.81,13.9,1,1,0,1000000.0
2023-09-24,0x0018,Greed,-173.49,0.3333333333333333,369.94,11.799999999999999,3,3,0,3000000.0
2023-09-24,0x001a,Greed,4591.37,1.0,460.09,13.4,1,0,1,0.0
2023-09-24,0x001d,Greed,11487.7,1.0,4283.11,20.0,1,1,0,1000000.0
2023-09-24,0x001f,Greed,2701.65,1.0,1735.83,3.7,1,1,0,1000000.0
2023-09-24,0x0021,Greed,-3317.56,0.0,1162.91,5.5,1,1,0,1000000.0
2023-09-24,0x0023,Greed,-3207.86,0.0,978.83,8.9,1,0,1,0.0
2023-09-24,0x0025,Greed,13621.38,1.0,8693.66,11.8,1,1,0,1000000.0
2023-09-24,0x0027,Greed,-1344.11,0.0,866.76,11.2,1,0,1,0.0
2023-09-24,0x002a,Greed,1908.4099999999999,1.0,472.195,17.25,2,2,0,2000000.0
2023-09-24,0x0030,Greed,4309.32,1.0,712.74,5.6,1,1,0,1000000.0
2023-09-24,0x0032,Greed,2782.0,1.0,1175.085,8.4,2,1,1,1.0
2023-09-24,0x0033,Greed,15740.23,1.0,3148.685,10.399999999999999,2,1,1,1.0
2023-09-24,0x0034,Greed,6333.38,1.0,4255.23,9.0,1,0,1,0.0
2023-09-24,0x0035,Greed,-96.1,0.0,173.52,13.7,1,1,0,1000000.0
2023-09-24,0x0036,Greed,31141.4,0.75,4525.0575,13.475,4,2,2,1.0
2023-09-24,0x0039,Greed,4833.01,1.0,4141.29,17.4,1,1,0,1000000.0
2023-09-24,0x003a,Greed,7321.69,1.0,1493.69,19.1,2,2,0,2000000.0
2023-09-24,0x003b,Greed,-1067.74,0.0,2820.08,19.6,1,1,0,1000000.0
2023-09-24,0x0041,Greed,6.29,1.0,34.87,9.6,1,1,0,1000000.0
2023-09-24,0x0044,Greed,357.13,1.0,914.97,10.2,1,1,0,1000000.0
2023-09-24,0x0045,Greed,-4826.18,0.0,4988.29,13.9,1,1,0,1000000.0
2023-09-24,0x0048,Greed,-257.0,0.5,1601.295,18.5,2,0,2,0.0
2023-09-24,0x0049,Greed,3526.52,1.0,1128.82,20.0,1,1,0,1000000.0
2023-09-24,0x004b,Greed,-1483.58,0.0,883.24,2.7,1,1,0,1000000.0
2023-09-24,0x004c,Greed,-855.32,0.0,1699.03,3.4,1,0,1,0.0
2023-09-24,0x004e,Greed,4678.51,1.0,5621.61,5.5,1,0,1,0.0
2023-09-24,0x0050,Greed,1285.76,1.0,917.78,7.4,1,0,1,0.0
2023-09-24,0x0051,Greed,-10909.53,0.0,2267.51,10.3,1,1,0,1000000.0
2023-09-24,0x0052,Greed,12183.35,0.5,1869.3700000000001,10.0,2,1,1,1.0
2023-09-24,0x0056,Greed,-7817.84,0.0,6669.42,16.4,1,1,0,1000000.0
2023-09-24,0x0058,Greed,-988.65,0.0,641.03,19.9,1,0,1,0.0
2023-09-24,0x005c,Greed,-1656.54,0.0,1498.06,4.2,1,0,1,0.0
2023-09-24,0x0061,Greed,-2035.36,0.0,995.33,11.8,1,1,0,1000000.0
2023-09-24,0x0063,Greed,-329.17,0.0,338.56,13.3,1,0,1,0.0
2023-09-24,0x0064,Greed,807.72,1.0,1105.98,16.0,1,0,1,0.0
2023-09-24,0x0065,Greed,56634.39,0.5,5809.3949999999995,17.15,2,1,1,1.0
2023-09-24,0x0066,Greed,-9043.32,0.0,4705.34,19.3,1,1,0,1000000.0
2023-09-24,0x0068,Greed,-4830.49,0.0,2529.69,20.0,1,1,0,1000000.0
2023-09-24,0x006e,Greed,-2190.45,0.0,751.59,8.266666666666667,3,1,2,0.5
2023-09-24,0x006f,Greed,-6369.07,0.0,2563.56,10.4,1,0,1,0.0
2023-09-24,0x0072,Greed,-5624.76,0.0,2845.29,11.9,1,1,0,1000000.0
2023-09-24,0x0073,Greed,-46250.23,0.5,15627.720000000001,15.1,2,1,1,1.0
2023-09-24,0x0074,Greed,-11926.81,0.0,8874.4,13.0,1,1,0,1000000.0
2023-09-24,0x0075,Greed,9979.699999999999,1.0,1383.53,18.35,2,2,0,2000000.0
2023-09-24,0x0076,Greed,-2012.98,0.0,1644.75,20.0,1,0,1,0.0
2023-09-25,0x0005,Fear,-7616.72,0.0,2795.45,5.1,1,1,0,1000000.0
2023-09-25,0x0006,Fear,-2288.87,0.5,461.115,6.75,2,1,1,1.0
2023-09-25,0x0008,Fear,1914.8,1.0,1031.78,8.7,1,0,1,0.0
2023-09-25,0x000c,Fear,274.79,1.0,555.38,11.2,1,0,1,0.0
2023-09-25,0x000d,Fear,-3215.81,0.0,1157.04,14.6,1,1,0,1000000.0
2023-09-25,0x000e,Fear,17.84,1.0,76.63,15.6,1,0,1,0.0
2023-09-25,0x000f,Fear,-1122.15,0.0,902.4,1.7,1,0,1,0.0
2023-09-25,0x0010,Fear,-1013.26,0.0,644.9050000000001,2.35,2,1,1,1.0
2023-09-25,0x0011,Fear,28611.95,1.0,20949.64,3.7,1,1,0,1000000.0
2023-09-25,0x0014,Fear,430.05,1.0,449.62,6.5,1,0,1,0.0
2023-09-25,0x0015,Fear,492.10999999999996,0.5,296.255,6.4,2,1,1,1.0
2023-09-25,0x0018,Fear,2875.24,1.0,2475.99,11.0,1,0,1,0.0
2023-09-25,0x0019,Fear,-3532.4,0.0,3972.78,9.8,1,1,0,1000000.0
2023-09-25,0x001c,Fear,-5398.12,0.5,1090.365,12.05,2,1,1,1.0
2023-09-25,0x001d,Fear,-490.62,0.0,981.38,15.1,1,0,1,0.0
2023-09-25,0x0021,Fear,3044.29,1.0,3034.05,4.5,1,1,0,1000000.0
2023-09-25,0x0022,Fear,1462.31,1.0,352.25,5.0,2,1,1,1.0
2023-09-25,0x0023,Fear,-2830.28,0.3333333333333333,1610.0600000000002,5.7,3,0,3,0.0
2023-09-25,0x0026,Fear,727.83,1.0,550.78,7.6,1,0,1,0.0
2023-09-25,0x0029,Fear,973.78,1.0,565.65,12.5,1,1,0,1000000.0
2023-09-25,0x002a,Fear,-1700.79,0.0,1529.81,11.7,1,1,0,1000000.0
2023-09-25,0x002b,Fear,-11978.32,0.0,4996.68,11.6,1,0,1,0.0
2023-09-25,0x002c,Fear,-3902.92,0.0,1428.07,12.5,1,0,1,0.0
2023-09-25,0x002f,Fear,-823.21,0.0,599.29,3.4,1,1,0,1000000.0
2023-09-25,0x0033,Fear,3940.4,1.0,571.03,6.8,1,0,1,0.0
2023-09-25,0x0034,Fear,1310.28,1.0,208.25,8.0,1,0,1,0.0
2023-09-25,0x0035,Fear,10598.76,1.0,22273.41,7.8,1,1,0,1000000.0
2023-09-25,0x0036,Fear,458.71,1.0,1945.77,9.8,1,0,1,0.0
2023-09-25,0x0037,Fear,-985.9299999999998,0.5,265.28499999999997,11.05,2,1,1,1.0
2023-09-25,0x003b,Fear,-4544.17,0.0,3246.06,13.1,1,0,1,0.0
2023-09-25,0x003d,Fear,-6491.639999999999,0.0,1424.42,2.3,2,1,1,1.0
2023-09-25,0x003f,Fear,724.82,1.0,287.07,4.4,1,1,0,1000000.0
2023-09-25,0x0041,Fear,537.08,1.0,3355.94,6.9,1,1,0,1000000.0
2023-09-25,0x0042,Fear,3066.0499999999997,0.5,781.9549999999999,7.6,2,2,0,2000000.0
2023-09-25,0x0043,Fear,831.1199999999999,0.5,645.285,8.7,2,1,1,1.0
2023-09-25,0x0045,Fear,1046.07,1.0,938.73,10.1,1,0,1,0.0
2023-09-25,0x0048,Fear,13410.13,1.0,8117.9,10.9,1,0,1,0.0
2023-09-25,0x004a,Fear,-3724.8,0.0,1318.92,11.4,1,1,0,1000000.0
2023-09-25,0x004b,Fear,13282.69,1.0,3843.72,1.5,1,1,0,1000000.0
2023-09-25,0x004c,Fear,105.48,1.0,329.96,2.6,1,1,0,1000000.0
2023-09-25,0x004d,Fear,3044.04,1.0,668.22,3.45,2,0,2,0.0
2023-09-25,0x004f,Fear,-565.67,0.0,131.52,4.9,1,1,0,1000000.0
2023-09-25,0x0052,Fear,38034.47,1.0,12896.51,6.9,1,0,1,0.0
2023-09-25,0x0054,Fear,-66.83,0.0,56.45,9.5,1,1,0,1000000.0
2023-09-25,0x0055,Fear,8060.74,1.0,366.10999999999996,11.05,2,1,1,1.0
2023-09-25,0x0056,Fear,-2908.32,0.0,789.82,10.7,1,0,1,0.0
2023-09-25,0x005c,Fear,-2711.83,0.5,609.22,2.95,2,1,1,1.0
2023-09-25,0x005d,Fear,388.39,1.0,93.46000000000001,3.7,2,1,1,1.0
2023-09-25,0x005e,Fear,7910.22,1.0,1023.22,4.9,1,1,0,1000000.0
2023-09-25,0x0060,Fear,869.9,1.0,139.39,7.9,1,1,0,1000000.0
2023-09-25,0x0061,Fear,-1835.57,0.5,833.445,8.350000000000001,2,2,0,2000000.0
2023-09-25,0x0062,Fear,5269.66,1.0,10050.69,8.5,1,0,1,0.0
2023-09-25,0x0065,Fear,-1119.91,0.0,728.35,10.0,1,1,0,1000000.0
2023-09-25,0x0066,Fear,-414.19,0.0,177.35,10.7,1,0,1,0.0
2023-09-25,0x0068,Fear,-110.05,0.0,103.37,14.6,1,1,0,1000000.0
2023-09-25,0x006d,Fear,-4061.63,0.0,1298.37,4.3,1,0,1,0.0
2023-09-25,0x006e,Fear,-829.95,0.0,661.05,5.1,1,0,1,0.0
2023-09-25,0x0070,Fear,146.09,1.0,577.78,8.4,1,0,1,0.0
2023-09-25,0x0071,Fear,-2246.84,0.0,1116.15,8.7,1,1,0,1000000.0
2023-09-25,0x0073,Fear,-516.83,0.5,203.245,9.45,2,1,1,1.0
2023-09-25,0x0075,Fear,-9151.54,0.3333333333333333,771.1166666666667,11.866666666666667,3,1,2,0.5
2023-09-26,0x0002,Greed,11197.92,1.0,14750.03,5.5,1,1,0,1000000.0
2023-09-26,0x0005,Greed,-63.66,0.0,85.07,7.0,1,0,1,0.0
2023-09-26,0x0006,Greed,-7980.45,0.0,659.97,9.7,1,1,0,1000000.0
2023-09-26,0x0007,Greed,14676.39,1.0,4225.06,10.8,1,1,0,1000000.0
2023-09-26,0x000d,Greed,4873.68,1.0,1781.0,20.0,1,0,1,0.0
2023-09-26,0x0010,Greed,-220.32,0.0,162.3,4.1,1,1,0,1000000.0
2023-09-26,0x0012,Greed,-498.97,0.0,106.66,6.7,1,1,0,1000000.0
2023-09-26,0x0014,Greed,-572.98,0.5,1735.885,9.6,2,1,1,1.0
2023-09-26,0x0016,Greed,-216.24,0.0,181.73,10.0,1,1,0,1000000.0
2023-09-26,0x0017,Greed,-69145.48,0.5,3506.67,11.95,2,2,0,2000000.0
2023-09-26,0x001a,Greed,206.52,1.0,260.04,17.2,1,1,0,1000000.0
2023-09-26,0x0022,Greed,-39460.32000000001,0.5,18357.205,6.6,2,1,1,1.0
2023-09-26,0x0024,Greed,-6937.009999999999,0.0,1066.765,9.75,2,2,0,2000000.0
2023-09-26,0x0027,Greed,1527.2,0.5,1619.87,13.65,2,2,0,2000000.0
2023-09-26,0x0029,Greed,-5902.55,0.3333333333333333,5590.153333333333,14.833333333333334,3,3,0,3000000.0
2023-09-26,0x002a,Greed,28206.66,1.0,7414.3,16.2,2,2,0,2000000.0
2023-09-26,0x0032,Greed,2591.91,1.0,544.95,8.3,1,1,0,1000000.0
2023-09-26,0x0035,Greed,90.49000000000001,0.5,526.015,11.0,2,1,1,1.0
2023-09-26,0x0036,Greed,948.69,1.0,744.73,14.1,1,1,0,1000000.0
2023-09-26,0x0038,Greed,-3590.09,0.0,2006.77,14.9,1,1,0,1000000.0
2023-09-26,0x003a,Greed,756.43,1.0,988.68,16.8,1,1,0,1000000.0
2023-09-26,0x003b,Greed,2198.77,1.0,820.71,20.0,1,1,0,1000000.0
2023-09-26,0x003c,Greed,804.48,1.0,1408.72,2.5,1,0,1,0.0
2023-09-26,0x003e,Greed,-850.03,0.0,1627.38,5.3,1,0,1,0.0
2023-09-26,0x003f,Greed,3514.06,1.0,368.24,5.7,1,0,1,0.0
2023-09-26,0x0040,Greed,1661.86,1.0,2351.77,6.3,1,1,0,1000000.0
2023-09-26,0x0043,Greed,-114213.84,0.5,10682.689999999999,10.85,2,1,1,1.0
2023-09-26,0x0044,Greed,1819.83,1.0,876.47,12.2,1,0,1,0.0
2023-09-26,0x0046,Greed,494.77,1.0,493.01,13.1,1,0,1,0.0
2023-09-26,0x004a,Greed,2098.75,1.0,1974.23,20.0,1,0,1,0.0
2023-09-26,0x004b,Greed,41996.41,1.0,8575.145,2.2,2,1,1,1.0
2023-09-26,0x004d,Greed,-2588.01,0.0,673.18,4.1,1,0,1,0.0
2023-09-26,0x004f,Greed,-20707.21,0.0,1872.75,7.449999999999999,2,2,0,2000000.0
2023-09-26,0x0053,Greed,23147.72,1.0,6615.78,10.3,1,1,0,1000000.0
2023-09-26,0x0054,Greed,221.88,1.0,217.31,14.8,1,1,0,1000000.0
2023-09-26,0x0056,Greed,-5773.26,0.0,2085.52,15.65,2,2,0,2000000.0
2023-09-26,0x0057,Greed,-92.42,0.0,52.77,18.1,1,0,1,0.0
2023-09-26,0x0058,Greed,-30398.41,0.0,11387.28,15.8,1,1,0,1000000.0
2023-09-26,0x0059,Greed,-619.43,0.0,5554.32,16.3,1,1,0,1000000.0
2023-09-26,0x005b,Greed,-375.93,0.0,49.02,3.1,1,0,1,0.0
2023-09-26,0x005c,Greed,625.17,1.0,449.0,5.4,1,1,0,1000000.0
2023-09-26,0x005d,Greed,-22266.06,0.0,7385.22,5.2,1,1,0,1000000.0
2023-09-26,0x005e,Greed,3762.89,1.0,2602.31,6.8,1,1,0,1000000.0
2023-09-26,0x005f,Greed,-359.31,0.0,587.03,9.2,1,1,0,1000000.0
2023-09-26,0x0061,Greed,7353.160000000001,0.5,997.46,10.75,2,1,1,1.0
2023-09-26,0x0062,Greed,-9321.21,0.0,2562.89,13.1,1,0,1,0.0
2023-09-26,0x0063,Greed,-20793.07,0.0,3695.85,14.0,1,0,1,0.0
2023-09-26,0x0064,Greed,-5381.2,0.0,1985.79,15.2,1,1,0,1000000.0
2023-09-26,0x0066,Greed,-919.5500000000002,0.5,699.125,15.2,2,1,1,1.0
2023-09-26,0x0069,Greed,521.82,1.0,458.84,2.6,1,1,0,1000000.0
2023-09-26,0x006a,Greed,6008.69,1.0,2756.05,3.0,1,1,0,1000000.0
2023-09-26,0x006c,Greed,-7442.84,0.0,5458.79,5.7,1,0,1,0.0
2023-09-26,0x006e,Greed,-14903.38,0.0,9292.93,7.2,1,1,0,1000000.0
2023-09-26,0x0070,Greed,236.2,1.0,198.07,9.2,1,1,0,1000000.0
2023-09-26,0x0072,Greed,1278.5,1.0,915.11,13.2,1,0,1,0.0
2023-09-26,0x0073,Greed,-2559.17,0.0,1048.75,16.0,1,1,0,1000000.0
2023-09-26,0x0074,Greed,-793.56,0.0,1649.14,13.4,1,1,0,1000000.0
2023-09-26,0x0076,Greed,-989.78,0.0,260.66,18.4,2,1,1,1.0
2023-09-27,0x0001,Greed,-1635.51,0.0,1405.92,3.3,1,1,0,1000000.0
2023-09-27,0x0003,Greed,-1253.39,0.0,656.89,5.5,1,0,1,0.0
2023-09-27,0x0006,Greed,-9558.08,0.0,2625.58,10.15,2,1,1,1.0
2023-09-27,0x0008,Greed,5550.0199999999995,1.0,1616.375,12.35,2,2,0,2000000.0
2023-09-27,0x000e,Greed,-1620.81,0.0,502.86,18.9,1,1,0,1000000.0
2023-09-27,0x000f,Greed,-4089.81,0.0,777.44,2.6,1,1,0,1000000.0
2023-09-27,0x0013,Greed,-14580.85,0.0,3895.81,7.0,1,0,1,0.0
2023-09-27,0x0015,Greed,2761.55,1.0,1910.83,10.9,1,0,1,0.0
2023-09-27,0x0016,Greed,286.15,1.0,263.81,10.9,1,1,0,1000000.0
2023-09-27,0x0019,Greed,12019.86,1.0,2548.8,15.7,1,1,0,1000000.0
2023-09-27,0x001c,Greed,-2313.74,0.0,1703.8,17.1,1,1,0,1000000.0
2023-09-27,0x0020,Greed,6384.83,1.0,6415.3,4.4,1,1,0,1000000.0
2023-09-27,0x0023,Greed,40939.159999999996,0.3333333333333333,17657.263333333332,7.366666666666667,3,1,2,0.5
2023-09-27,0x0024,Greed,-3582.3,0.0,826.33,10.4,1,1,0,1000000.0
2023-09-27,0x0027,Greed,4404.25,1.0,1699.32,12.7,1,0,1,0.0
2023-09-27,0x0028,Greed,13869.74,1.0,2315.32,13.4,1,1,0,1000000.0
2023-09-27,0x0029,Greed,-81356.78,0.0,16406.84,15.4,1,1,0,1000000.0
2023-09-27,0x002b,Greed,15801.48,1.0,4489.07,17.2,1,0,1,0.0
2023-09-27,0x002e,Greed,-1777.32,0.0,607.51,3.8,1,1,0,1000000.0
2023-09-27,0x0030,Greed,1036.58,1.0,1049.03,5.8,1,1,0,1000000.0
2023-09-27,0x0033,Greed,-3894.75,0.0,1158.06,8.6,1,0,1,0.0
2023-09-27,0x0035,Greed,21744.239999999998,1.0,3558.84,12.75,2,1,1,1.0
2023-09-27,0x0038,Greed,1636.15,1.0,412.55,16.2,1,0,1,0.0
2023-09-27,0x0039,Greed,4526.249999999999,0.5,3765.645,17.05,2,1,1,1.0
2023-09-27,0x003b,Greed,-5606.02,0.0,1493.66,18.1,1,1,0,1000000.0
2023-09-27,0x003c,Greed,5139.740000000001,1.0,1352.415,2.05,2,1,1,1.0
2023-09-27,0x003d,Greed,-18254.3,0.0,8016.64,3.2,1,1,0,1000000.0
2023-09-27,0x0041,Greed,-763.45,0.0,542.95,8.9,1,1,0,1000000.0
2023-09-27,0x0042,Greed,2047.8199999999997,0.5,1850.495,9.350000000000001,2,0,2,0.0
2023-09-27,0x0044,Greed,11384.51,1.0,3097.02,10.6,1,1,0,1000000.0
2023-09-27,0x0047,Greed,153.24,1.0,311.74,14.9,1,0,1,0.0
2023-09-27,0x0049,Greed,-2965.54,0.0,782.33,17.4,1,1,0,1000000.0
2023-09-27,0x004c,Greed,3674.46,1.0,570.64,3.4,1,1,0,1000000.0
2023-09-27,0x004d,Greed,-3597.38,0.0,1439.37,4.3,1,1,0,1000000.0
2023-09-27,0x0050,Greed,10988.71,1.0,2228.53,9.3,1,0,1,0.0
2023-09-27,0x0051,Greed,342.6,1.0,226.21,10.3,1,1,0,1000000.0
2023-09-27,0x0056,Greed,7860.33,1.0,1676.55,15.5,2,1,1,1.0
2023-09-27,0x005b,Greed,3480.74,1.0,1194.55,3.6,1,1,0,1000000.0
2023-09-27,0x005c,Greed,20817.81,1.0,2698.92,4.5,2,2,0,2000000.0
2023-09-27,0x005d,Greed,-4488.18,0.0,6219.36,5.0,1,1,0,1000000.0
2023-09-27,0x0060,Greed,716.92,1.0,319.36,10.0,1,1,0,1000000.0
2023-09-27,0x0061,Greed,-1151.7399999999998,0.3333333333333333,3049.316666666667,11.066666666666668,3,1,2,0.5
2023-09-27,0x0063,Greed,-4026.61,0.0,1140.74,14.8,1,1,0,1000000.0
2023-09-27,0x0065,Greed,-4271.18,0.0,666.9,13.2,1,0,1,0.0
2023-09-27,0x0066,Greed,-3278.08,0.0,2554.97,18.4,1,0,1,0.0
2023-09-27,0x0069,Greed,569.1,1.0,831.87,2.8,1,1,0,1000000.0
2023-09-27,0x006d,Greed,-918.25,0.0,504.39,7.55,2,1,1,1.0
2023-09-27,0x006f,Greed,-39465.97,0.0,13311.35,9.9,1,0,1,0.0
2023-09-27,0x0070,Greed,-1529.92,0.0,1228.83,12.1,1,0,1,0.0
2023-09-27,0x0072,Greed,2988.1400000000003,1.0,1150.195,14.55,2,1,1,1.0
2023-09-27,0x0073,Greed,17486.8,1.0,6460.93,14.5,2,1,1,1.0
2023-09-27,0x0077,Greed,11694.83,1.0,4563.43,20.0,1,1,0,1000000.0
2023-09-28,0x0002,Greed,-131.32,0.0,93.58,4.3,1,0,1,0.0
2023-09-28,0x0005,Greed,-6511.91,0.0,739.725,7.75,2,1,1,1.0
2023-09-28,0x0009,Greed,-5549.01,0.0,1142.81,14.2,1,1,0,1000000.0
2023-09-28,0x000b,Greed,417.67,1.0,728.54,14.7,1,1,0,1000000.0
2023-09-28,0x000c,Greed,-1092.8500000000001,0.5,500.195,16.2,2,1,1,1.0
2023-09-28,0x000e,Greed,7879.29,1.0,4399.43,16.8,1,1,0,1000000.0
2023-09-28,0x0010,Greed,-245.5,0.5,132.29,3.85,2,2,0,2000000.0
2023-09-28,0x0012,Greed,-4900.6,0.0,1821.7600000000002,5.5,2,1,1,1.0
2023-09-28,0x0014,Greed,-4117.219999999999,0.3333333333333333,1393.0266666666666,8.200000000000001,3,2,1,2.0
2023-09-28,0x0016,Greed,-3848.39,0.0,1779.94,12.0,1,1,0,1000000.0
2023-09-28,0x001b,Greed,1121.36,1.0,320.56,15.2,1,1,0,1000000.0
2023-09-28,0x001c,Greed,3321.26,1.0,1761.08,20.0,1,0,1,0.0
2023-09-28,0x001d,Greed,4640.08,1.0,2292.62,20.0,1,0,1,0.0
2023-09-28,0x001f,Greed,-610.46,0.0,712.76,3.8,1,1,0,1000000.0
2023-09-28,0x0020,Greed,-610.63,0.0,615.51,4.3,1,0,1,0.0
2023-09-28,0x0021,Greed,1430.22,1.0,1612.11,5.5,1,1,0,1000000.0
2023-09-28,0x0023,Greed,2241.25,1.0,478.27,8.1,1,0,1,0.0
2023-09-28,0x0025,Greed,9006.54,1.0,2653.25,10.6,2,2,0,2000000.0
2023-09-28,0x0027,Greed,-2198.3,0.5,2417.54,13.05,2,1,1,1.0
2023-09-28,0x0028,Greed,942.83,1.0,183.59,15.4,1,1,0,1000000.0
2023-09-28,0x0029,Greed,847.84,1.0,1299.01,13.0,1,1,0,1000000.0
2023-09-28,0x002a,Greed,-5197.53,0.0,728.16,16.5,1,1,0,1000000.0
2023-09-28,0x002c,Greed,-364.36,0.0,153.13,17.8,1,0,1,0.0
2023-09-28,0x002e,Greed,1206.21,1.0,1757.83,3.6,1,1,0,1000000.0
2023-09-28,0x0038,Greed,2636.0099999999998,1.0,1015.6899999999999,16.8,2,1,1,1.0
2023-09-28,0x003c,Greed,59471.380000000005,1.0,44746.07,2.3499999999999996,2,0,2,0.0
2023-09-28,0x003d,Greed,-3834.34,0.5,548.65,3.8499999999999996,2,1,1,1.0
2023-09-28,0x003f,Greed,582.43,1.0,444.89,6.8,1,0,1,0.0
2023-09-28,0x0042,Greed,90.87,0.5,387.78999999999996,9.25,2,1,1,1.0
2023-09-28,0x0045,Greed,-268.0,0.0,704.75,13.0,1,1,0,1000000.0
2023-09-28,0x0048,Greed,-589.03,0.0,1232.36,14.4,1,1,0,1000000.0
2023-09-28,0x0049,Greed,53.04999999999927,0.5,5257.83,17.9,2,1,1,1.0
2023-09-28,0x004d,Greed,558.1700000000001,1.0,436.67999999999995,4.95,2,1,1,1.0
2023-09-28,0x004e,Greed,2097.97,1.0,1024.02,6.5,1,1,0,1000000.0
2023-09-28,0x0050,Greed,-8042.8,0.0,3062.16,8.2,1,0,1,0.0
2023-09-28,0x0051,Greed,-781.96,0.0,883.61,8.5,1,1,0,1000000.0
2023-09-28,0x0056,Greed,2536.62,0.5,4091.765,17.25,2,2,0,2000000.0
2023-09-28,0x0057,Greed,785.47,1.0,736.97,14.5,1,0,1,0.0
2023-09-28,0x0058,Greed,463.78,1.0,705.78,20.0,1,1,0,1000000.0
2023-09-28,0x0059,Greed,-15870.23,0.0,3673.55,20.0,1,0,1,0.0
2023-09-28,0x005b,Greed,1437.84,1.0,1028.65,3.6,1,1,0,1000000.0
2023-09-28,0x005c,Greed,7865.08,0.5,2197.85,4.6,2,2,0,2000000.0
2023-09-28,0x005d,Greed,-1936.1800000000003,0.5,3130.37,5.85,2,1,1,1.0
2023-09-28,0x005f,Greed,-755.68,0.0,574.41,8.2,1,0,1,0.0
2023-09-28,0x0060,Greed,2967.21,1.0,1482.3449999999998,9.55,2,1,1,1.0
2023-09-28,0x0061,Greed,-21130.61,0.0,3433.72,9.5,1,0,1,0.0
2023-09-28,0x0066,Greed,-6787.27,0.0,4200.95,15.0,1,1,0,1000000.0
2023-09-28,0x006e,Greed,42760.58,1.0,1586.48,9.5,1,1,0,1000000.0
2023-09-28,0x0070,Greed,952.34,1.0,615.95,10.2,1,1,0,1000000.0
2023-09-28,0x0072,Greed,-1292.2,0.0,1207.61,11.9,1,0,1,0.0
2023-09-28,0x0073,Greed,15305.8,0.6666666666666666,4993.92,13.666666666666666,3,1,2,0.5
2023-09-28,0x0075,Greed,-3614.86,0.0,1242.44,17.1,1,1,0,1000000.0
2023-09-29,0x0002,Fear,7553.54,1.0,5188.6,2.9,1,0,1,0.0
2023-09-29,0x0007,Fear,3502.49,1.0,868.57,8.35,2,1,1,1.0
2023-09-29,0x0009,Fear,6496.74,1.0,4009.23,8.2,1,0,1,0.0
2023-09-29,0x000a,Fear,-2408.63,0.0,756.58,10.4,1,0,1,0.0
2023-09-29,0x000b,Fear,237.19,1.0,124.99,11.7,1,0,1,0.0
2023-09-29,0x000e,Fear,-834.46,0.0,262.21,12.0,1,0,1,0.0
2023-09-29,0x000f,Fear,438.89,1.0,261.32,1.7,1,0,1,0.0
2023-09-29,0x0010,Fear,371.91,1.0,311.1,2.4,1,1,0,1000000.0
2023-09-29,0x0011,Fear,-15554.28,0.0,14913.04,3.2,1,0,1,0.0
2023-09-29,0x0012,Fear,-8335.92,0.0,1899.96,3.7,1,0,1,0.0
